id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	active_TF	celltype_pairs	active_celltype
CPI-SS0A612BCEF	KITLG_KIT	simple:P21583	simple:P10721	KITLG	KIT	STAT5B	Somatic.preGC_I|Germ.oogonia_meiotic	Germ.oogonia_meiotic
CPI-SS0A28DCA72	CXCL12_CXCR4	simple:P48061	simple:P61073	CXCL12	CXCR4	STAT1	Somatic.preGC_I|Somatic.preGC_I	Somatic.preGC_I
CPI-SS0669CC233	CXCL14_CXCR4	simple:O95715	simple:P61073	CXCL14	CXCR4	STAT1	Somatic.preGC_I|Somatic.preGC_I	Somatic.preGC_I
CPI-SS06E797E50	EFNB1_EPHB2	simple:P98172	simple:P29323	EFNB1	EPHB2	ELK1	Somatic.preGC_I|Somatic.preGC_I	Somatic.preGC_I
CPI-SS0ECC9DF3E	EFNB2_EPHB2	simple:P52799	simple:P29323	EFNB2	EPHB2	ELK1	Somatic.preGC_I|Somatic.preGC_I	Somatic.preGC_I
CPI-SS0ECCB4382	EFNB3_EPHB2	simple:Q15768	simple:P29323	EFNB3	EPHB2	ELK1	Somatic.preGC_I|Somatic.preGC_I	Somatic.preGC_I
CPI-SS09D9D6811	EFNB1_EPHB4	simple:P98172	simple:P54760	EFNB1	EPHB4	ELK1	Somatic.preGC_I|Somatic.preGC_I	Somatic.preGC_I
CPI-SS08D0F9109	EFNB2_EPHB4	simple:P52799	simple:P54760	EFNB2	EPHB4	ELK1	Somatic.preGC_I|Somatic.preGC_I	Somatic.preGC_I
CPI-SS0F6AA700E	EFNB3_EPHB4	simple:Q15768	simple:P54760	EFNB3	EPHB4	ELK1	Somatic.preGC_I|Somatic.preGC_I	Somatic.preGC_I
CPI-SS052119104	AREG_EGFR	simple:P15514	simple:P00533	AREG	EGFR	STAT1	Somatic.preGC_I|Somatic.preGC_I	Somatic.preGC_I
CPI-SS0CC966B71	BTC_EGFR	simple:P35070	simple:P00533	BTC	EGFR	STAT1	Somatic.preGC_I|Somatic.preGC_I	Somatic.preGC_I
CPI-SS07E5C3060	TGFA_EGFR	simple:P01135	simple:P00533	TGFA	EGFR	STAT1	Somatic.preGC_I|Somatic.preGC_I	Somatic.preGC_I
CPI-SS076940BCD	LGALS3_MERTK	simple:P17931	simple:Q12866	LGALS3	MERTK	STAT1	Somatic.preGC_I|Somatic.preGC_I	Somatic.preGC_I
CPI-SS0F7FF099C	GAS6_MERTK	simple:Q14393	simple:Q12866	GAS6	MERTK	STAT1	Somatic.preGC_I|Somatic.preGC_I	Somatic.preGC_I
CPI-SS0B70EB09E	PDGFA_PDGFRA	simple:P04085	simple:P16234	PDGFA	PDGFRA	STAT1	Somatic.preGC_I|Somatic.preGC_I	Somatic.preGC_I
CPI-SS0FEEB187C	PDGFB_PDGFRA	simple:P01127	simple:P16234	PDGFB	PDGFRA	STAT1	Somatic.preGC_I|Somatic.preGC_I	Somatic.preGC_I
CPI-SS06DA9B4FE	PDGFC_PDGFRA	simple:Q9NRA1	simple:P16234	PDGFC	PDGFRA	STAT1	Somatic.preGC_I|Somatic.preGC_I	Somatic.preGC_I
CPI-SS05A26A1DE	PDGFB_PDGFRB	simple:P01127	simple:P09619	PDGFB	PDGFRB	STAT1	Somatic.preGC_I|Somatic.preGC_I	Somatic.preGC_I
CPI-SS0B3C76C9D	PDGFD_PDGFRB	simple:Q9GZP0	simple:P09619	PDGFD	PDGFRB	STAT1	Somatic.preGC_I|Somatic.preGC_I	Somatic.preGC_I
CPI-SS0A612BCEF	KITLG_KIT	simple:P21583	simple:P10721	KITLG	KIT	STAT1	Somatic.preGC_I|Somatic.preGC_I	Somatic.preGC_I
CPI-CS019C00E02	Androsterone_byHSD17B6_NR1H4	complex:Androsterone_byHSD17B6	simple:Q96RI1	nan	NR1H4	NR1H4	Somatic.preGC_I|Somatic.preGC_IIb	Somatic.preGC_IIb
CPI-CS08D535BCF	22Hydroxycholesterol_byCYP11A1_NR1H4	complex:22Hydroxycholesterol_byCYP11A1	simple:Q96RI1	nan	NR1H4	NR1H4	Somatic.preGC_I|Somatic.preGC_IIb	Somatic.preGC_IIb
CPI-CS029C8858F	Estradiol_byCYP19A1_ESR1	complex:Estradiol_byCYP19A1	simple:P03372	nan	ESR1	ESR1	Somatic.preGC_I|Somatic.preGC_IIb	Somatic.preGC_IIb
CPI-CS0168A25C9	Estradiol_byHSD17B1_ESR1	complex:Estradiol_byHSD17B1	simple:P03372	nan	ESR1	ESR1	Somatic.preGC_I|Somatic.preGC_IIb	Somatic.preGC_IIb
CPI-SS0A28DCA72	CXCL12_CXCR4	simple:P48061	simple:P61073	CXCL12	CXCR4	STAT1	Somatic.preGC_I|Somatic.preGC_IIb	Somatic.preGC_I
CPI-SS0669CC233	CXCL14_CXCR4	simple:O95715	simple:P61073	CXCL14	CXCR4	STAT1	Somatic.preGC_I|Somatic.preGC_IIb	Somatic.preGC_I
CPI-SS06E797E50	EFNB1_EPHB2	simple:P98172	simple:P29323	EFNB1	EPHB2	ELK1	Somatic.preGC_I|Somatic.preGC_IIb	Somatic.preGC_I
CPI-SS0ECC9DF3E	EFNB2_EPHB2	simple:P52799	simple:P29323	EFNB2	EPHB2	ELK1	Somatic.preGC_I|Somatic.preGC_IIb	Somatic.preGC_I
CPI-SS0ECCB4382	EFNB3_EPHB2	simple:Q15768	simple:P29323	EFNB3	EPHB2	ELK1	Somatic.preGC_I|Somatic.preGC_IIb	Somatic.preGC_I
CPI-SS09D9D6811	EFNB1_EPHB4	simple:P98172	simple:P54760	EFNB1	EPHB4	ELK1	Somatic.preGC_I|Somatic.preGC_IIb	Somatic.preGC_I
CPI-SS08D0F9109	EFNB2_EPHB4	simple:P52799	simple:P54760	EFNB2	EPHB4	ELK1	Somatic.preGC_I|Somatic.preGC_IIb	Somatic.preGC_I
CPI-SS0F6AA700E	EFNB3_EPHB4	simple:Q15768	simple:P54760	EFNB3	EPHB4	ELK1	Somatic.preGC_I|Somatic.preGC_IIb	Somatic.preGC_I
CPI-SS052119104	AREG_EGFR	simple:P15514	simple:P00533	AREG	EGFR	STAT1	Somatic.preGC_I|Somatic.preGC_IIb	Somatic.preGC_I
CPI-SS0CC966B71	BTC_EGFR	simple:P35070	simple:P00533	BTC	EGFR	STAT1	Somatic.preGC_I|Somatic.preGC_IIb	Somatic.preGC_I
CPI-SS07E5C3060	TGFA_EGFR	simple:P01135	simple:P00533	TGFA	EGFR	STAT1	Somatic.preGC_I|Somatic.preGC_IIb	Somatic.preGC_I
CPI-SS0E928B8C8	FGF7_FGFR2	simple:P21781	simple:P21802	FGF7	FGFR2	ESR1	Somatic.preGC_I|Somatic.preGC_IIb	Somatic.preGC_IIb
CPI-SS076940BCD	LGALS3_MERTK	simple:P17931	simple:Q12866	LGALS3	MERTK	STAT1	Somatic.preGC_I|Somatic.preGC_IIb	Somatic.preGC_I
CPI-SS0F7FF099C	GAS6_MERTK	simple:Q14393	simple:Q12866	GAS6	MERTK	STAT1	Somatic.preGC_I|Somatic.preGC_IIb	Somatic.preGC_I
CPI-CS0FF6E7611	Histamine_byHDC_HRH1	complex:Histamine_byHDC	simple:P35367	nan	HRH1	NFKB1	Somatic.preGC_I|Somatic.preGC_IIb	Somatic.preGC_IIb
CPI-SS0B70EB09E	PDGFA_PDGFRA	simple:P04085	simple:P16234	PDGFA	PDGFRA	STAT1	Somatic.preGC_I|Somatic.preGC_IIb	Somatic.preGC_I
CPI-SS0FEEB187C	PDGFB_PDGFRA	simple:P01127	simple:P16234	PDGFB	PDGFRA	STAT1	Somatic.preGC_I|Somatic.preGC_IIb	Somatic.preGC_I
CPI-SS06DA9B4FE	PDGFC_PDGFRA	simple:Q9NRA1	simple:P16234	PDGFC	PDGFRA	STAT1	Somatic.preGC_I|Somatic.preGC_IIb	Somatic.preGC_I
CPI-SS05A26A1DE	PDGFB_PDGFRB	simple:P01127	simple:P09619	PDGFB	PDGFRB	STAT1	Somatic.preGC_I|Somatic.preGC_IIb	Somatic.preGC_I
CPI-SS0B3C76C9D	PDGFD_PDGFRB	simple:Q9GZP0	simple:P09619	PDGFD	PDGFRB	STAT1	Somatic.preGC_I|Somatic.preGC_IIb	Somatic.preGC_I
CPI-SS0A612BCEF	KITLG_KIT	simple:P21583	simple:P10721	KITLG	KIT	STAT1	Somatic.preGC_I|Somatic.preGC_IIb	Somatic.preGC_I
CPI-CS019C00E02	Androsterone_byHSD17B6_NR1H4	complex:Androsterone_byHSD17B6	simple:Q96RI1	nan	NR1H4	NR1H4	Somatic.preGC_IIb|Germ.oogonia_STRA8	Somatic.preGC_IIb
CPI-CS08D535BCF	22Hydroxycholesterol_byCYP11A1_NR1H4	complex:22Hydroxycholesterol_byCYP11A1	simple:Q96RI1	nan	NR1H4	NR1H4	Somatic.preGC_IIb|Germ.oogonia_STRA8	Somatic.preGC_IIb
CPI-CS029C8858F	Estradiol_byCYP19A1_ESR1	complex:Estradiol_byCYP19A1	simple:P03372	nan	ESR1	ESR1	Somatic.preGC_IIb|Germ.oogonia_STRA8	Somatic.preGC_IIb
CPI-CS0168A25C9	Estradiol_byHSD17B1_ESR1	complex:Estradiol_byHSD17B1	simple:P03372	nan	ESR1	ESR1	Somatic.preGC_IIb|Germ.oogonia_STRA8	Somatic.preGC_IIb
CPI-SS0E928B8C8	FGF7_FGFR2	simple:P21781	simple:P21802	FGF7	FGFR2	ESR1	Somatic.preGC_IIb|Germ.oogonia_STRA8	Somatic.preGC_IIb
CPI-CS0FF6E7611	Histamine_byHDC_HRH1	complex:Histamine_byHDC	simple:P35367	nan	HRH1	NFKB1	Somatic.preGC_IIb|Germ.oogonia_STRA8	Somatic.preGC_IIb
CPI-CS019C00E02	Androsterone_byHSD17B6_NR1H4	complex:Androsterone_byHSD17B6	simple:Q96RI1	nan	NR1H4	NR1H4	Somatic.preGC_IIb|Germ.oogonia_meiotic	Somatic.preGC_IIb
CPI-CS08D535BCF	22Hydroxycholesterol_byCYP11A1_NR1H4	complex:22Hydroxycholesterol_byCYP11A1	simple:Q96RI1	nan	NR1H4	NR1H4	Somatic.preGC_IIb|Germ.oogonia_meiotic	Somatic.preGC_IIb
CPI-CS029C8858F	Estradiol_byCYP19A1_ESR1	complex:Estradiol_byCYP19A1	simple:P03372	nan	ESR1	ESR1	Somatic.preGC_IIb|Germ.oogonia_meiotic	Somatic.preGC_IIb
CPI-CS0168A25C9	Estradiol_byHSD17B1_ESR1	complex:Estradiol_byHSD17B1	simple:P03372	nan	ESR1	ESR1	Somatic.preGC_IIb|Germ.oogonia_meiotic	Somatic.preGC_IIb
CPI-SS0A28DCA72	CXCL12_CXCR4	simple:P48061	simple:P61073	CXCL12	CXCR4	STAT5B	Somatic.preGC_IIb|Germ.oogonia_meiotic	Germ.oogonia_meiotic
CPI-SS0669CC233	CXCL14_CXCR4	simple:O95715	simple:P61073	CXCL14	CXCR4	STAT5B	Somatic.preGC_IIb|Germ.oogonia_meiotic	Germ.oogonia_meiotic
CPI-SS052119104	AREG_EGFR	simple:P15514	simple:P00533	AREG	EGFR	STAT5B	Somatic.preGC_IIb|Germ.oogonia_meiotic	Germ.oogonia_meiotic
CPI-SS0CC966B71	BTC_EGFR	simple:P35070	simple:P00533	BTC	EGFR	STAT5B	Somatic.preGC_IIb|Germ.oogonia_meiotic	Germ.oogonia_meiotic
CPI-SS07E5C3060	TGFA_EGFR	simple:P01135	simple:P00533	TGFA	EGFR	STAT5B	Somatic.preGC_IIb|Germ.oogonia_meiotic	Germ.oogonia_meiotic
CPI-SS0E928B8C8	FGF7_FGFR2	simple:P21781	simple:P21802	FGF7	FGFR2	ESR1	Somatic.preGC_IIb|Germ.oogonia_meiotic	Somatic.preGC_IIb
CPI-CS0FF6E7611	Histamine_byHDC_HRH1	complex:Histamine_byHDC	simple:P35367	nan	HRH1	NFKB1	Somatic.preGC_IIb|Germ.oogonia_meiotic	Somatic.preGC_IIb
CPI-SS0B70EB09E	PDGFA_PDGFRA	simple:P04085	simple:P16234	PDGFA	PDGFRA	STAT5B	Somatic.preGC_IIb|Germ.oogonia_meiotic	Germ.oogonia_meiotic
CPI-SS0FEEB187C	PDGFB_PDGFRA	simple:P01127	simple:P16234	PDGFB	PDGFRA	STAT5B	Somatic.preGC_IIb|Germ.oogonia_meiotic	Germ.oogonia_meiotic
CPI-SS06DA9B4FE	PDGFC_PDGFRA	simple:Q9NRA1	simple:P16234	PDGFC	PDGFRA	STAT5B	Somatic.preGC_IIb|Germ.oogonia_meiotic	Germ.oogonia_meiotic
CPI-SS05A26A1DE	PDGFB_PDGFRB	simple:P01127	simple:P09619	PDGFB	PDGFRB	STAT5B	Somatic.preGC_IIb|Germ.oogonia_meiotic	Germ.oogonia_meiotic
CPI-SS0B3C76C9D	PDGFD_PDGFRB	simple:Q9GZP0	simple:P09619	PDGFD	PDGFRB	STAT5B	Somatic.preGC_IIb|Germ.oogonia_meiotic	Germ.oogonia_meiotic
CPI-SS0A612BCEF	KITLG_KIT	simple:P21583	simple:P10721	KITLG	KIT	STAT5B	Somatic.preGC_IIb|Germ.oogonia_meiotic	Germ.oogonia_meiotic
CPI-CS019C00E02	Androsterone_byHSD17B6_NR1H4	complex:Androsterone_byHSD17B6	simple:Q96RI1	nan	NR1H4	NR1H4	Somatic.preGC_IIb|Somatic.preGC_I	Somatic.preGC_IIb
CPI-CS08D535BCF	22Hydroxycholesterol_byCYP11A1_NR1H4	complex:22Hydroxycholesterol_byCYP11A1	simple:Q96RI1	nan	NR1H4	NR1H4	Somatic.preGC_IIb|Somatic.preGC_I	Somatic.preGC_IIb
CPI-CS029C8858F	Estradiol_byCYP19A1_ESR1	complex:Estradiol_byCYP19A1	simple:P03372	nan	ESR1	ESR1	Somatic.preGC_IIb|Somatic.preGC_I	Somatic.preGC_IIb
CPI-CS0168A25C9	Estradiol_byHSD17B1_ESR1	complex:Estradiol_byHSD17B1	simple:P03372	nan	ESR1	ESR1	Somatic.preGC_IIb|Somatic.preGC_I	Somatic.preGC_IIb
CPI-SS0A28DCA72	CXCL12_CXCR4	simple:P48061	simple:P61073	CXCL12	CXCR4	STAT1	Somatic.preGC_IIb|Somatic.preGC_I	Somatic.preGC_I
CPI-SS0669CC233	CXCL14_CXCR4	simple:O95715	simple:P61073	CXCL14	CXCR4	STAT1	Somatic.preGC_IIb|Somatic.preGC_I	Somatic.preGC_I
CPI-SS06E797E50	EFNB1_EPHB2	simple:P98172	simple:P29323	EFNB1	EPHB2	ELK1	Somatic.preGC_IIb|Somatic.preGC_I	Somatic.preGC_I
CPI-SS0ECC9DF3E	EFNB2_EPHB2	simple:P52799	simple:P29323	EFNB2	EPHB2	ELK1	Somatic.preGC_IIb|Somatic.preGC_I	Somatic.preGC_I
CPI-SS0ECCB4382	EFNB3_EPHB2	simple:Q15768	simple:P29323	EFNB3	EPHB2	ELK1	Somatic.preGC_IIb|Somatic.preGC_I	Somatic.preGC_I
CPI-SS09D9D6811	EFNB1_EPHB4	simple:P98172	simple:P54760	EFNB1	EPHB4	ELK1	Somatic.preGC_IIb|Somatic.preGC_I	Somatic.preGC_I
CPI-SS08D0F9109	EFNB2_EPHB4	simple:P52799	simple:P54760	EFNB2	EPHB4	ELK1	Somatic.preGC_IIb|Somatic.preGC_I	Somatic.preGC_I
CPI-SS0F6AA700E	EFNB3_EPHB4	simple:Q15768	simple:P54760	EFNB3	EPHB4	ELK1	Somatic.preGC_IIb|Somatic.preGC_I	Somatic.preGC_I
CPI-SS052119104	AREG_EGFR	simple:P15514	simple:P00533	AREG	EGFR	STAT1	Somatic.preGC_IIb|Somatic.preGC_I	Somatic.preGC_I
CPI-SS0CC966B71	BTC_EGFR	simple:P35070	simple:P00533	BTC	EGFR	STAT1	Somatic.preGC_IIb|Somatic.preGC_I	Somatic.preGC_I
CPI-SS07E5C3060	TGFA_EGFR	simple:P01135	simple:P00533	TGFA	EGFR	STAT1	Somatic.preGC_IIb|Somatic.preGC_I	Somatic.preGC_I
CPI-SS0E928B8C8	FGF7_FGFR2	simple:P21781	simple:P21802	FGF7	FGFR2	ESR1	Somatic.preGC_IIb|Somatic.preGC_I	Somatic.preGC_IIb
CPI-SS076940BCD	LGALS3_MERTK	simple:P17931	simple:Q12866	LGALS3	MERTK	STAT1	Somatic.preGC_IIb|Somatic.preGC_I	Somatic.preGC_I
CPI-SS0F7FF099C	GAS6_MERTK	simple:Q14393	simple:Q12866	GAS6	MERTK	STAT1	Somatic.preGC_IIb|Somatic.preGC_I	Somatic.preGC_I
CPI-CS0FF6E7611	Histamine_byHDC_HRH1	complex:Histamine_byHDC	simple:P35367	nan	HRH1	NFKB1	Somatic.preGC_IIb|Somatic.preGC_I	Somatic.preGC_IIb
CPI-SS0B70EB09E	PDGFA_PDGFRA	simple:P04085	simple:P16234	PDGFA	PDGFRA	STAT1	Somatic.preGC_IIb|Somatic.preGC_I	Somatic.preGC_I
CPI-SS0FEEB187C	PDGFB_PDGFRA	simple:P01127	simple:P16234	PDGFB	PDGFRA	STAT1	Somatic.preGC_IIb|Somatic.preGC_I	Somatic.preGC_I
CPI-SS06DA9B4FE	PDGFC_PDGFRA	simple:Q9NRA1	simple:P16234	PDGFC	PDGFRA	STAT1	Somatic.preGC_IIb|Somatic.preGC_I	Somatic.preGC_I
CPI-SS05A26A1DE	PDGFB_PDGFRB	simple:P01127	simple:P09619	PDGFB	PDGFRB	STAT1	Somatic.preGC_IIb|Somatic.preGC_I	Somatic.preGC_I
CPI-SS0B3C76C9D	PDGFD_PDGFRB	simple:Q9GZP0	simple:P09619	PDGFD	PDGFRB	STAT1	Somatic.preGC_IIb|Somatic.preGC_I	Somatic.preGC_I
CPI-SS0A612BCEF	KITLG_KIT	simple:P21583	simple:P10721	KITLG	KIT	STAT1	Somatic.preGC_IIb|Somatic.preGC_I	Somatic.preGC_I
CPI-CS019C00E02	Androsterone_byHSD17B6_NR1H4	complex:Androsterone_byHSD17B6	simple:Q96RI1	nan	NR1H4	NR1H4	Somatic.preGC_IIb|Somatic.preGC_IIb	Somatic.preGC_IIb
CPI-CS08D535BCF	22Hydroxycholesterol_byCYP11A1_NR1H4	complex:22Hydroxycholesterol_byCYP11A1	simple:Q96RI1	nan	NR1H4	NR1H4	Somatic.preGC_IIb|Somatic.preGC_IIb	Somatic.preGC_IIb
CPI-CS029C8858F	Estradiol_byCYP19A1_ESR1	complex:Estradiol_byCYP19A1	simple:P03372	nan	ESR1	ESR1	Somatic.preGC_IIb|Somatic.preGC_IIb	Somatic.preGC_IIb
CPI-CS0168A25C9	Estradiol_byHSD17B1_ESR1	complex:Estradiol_byHSD17B1	simple:P03372	nan	ESR1	ESR1	Somatic.preGC_IIb|Somatic.preGC_IIb	Somatic.preGC_IIb
CPI-SS0E928B8C8	FGF7_FGFR2	simple:P21781	simple:P21802	FGF7	FGFR2	ESR1	Somatic.preGC_IIb|Somatic.preGC_IIb	Somatic.preGC_IIb
CPI-CS0FF6E7611	Histamine_byHDC_HRH1	complex:Histamine_byHDC	simple:P35367	nan	HRH1	NFKB1	Somatic.preGC_IIb|Somatic.preGC_IIb	Somatic.preGC_IIb
