gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	Endothelial ACKR1	Endothelial SEMA3G	Fibroblast C7	Fibroblast dS	Fibroblast eS	Lymphoid	Myeloid	PV MYH11	PV STEAP4	epi_Ciliated	epi_Ciliated LRG5	epi_Glandular	epi_Glandular_secretory	epi_Lumenal 1	epi_Lumenal 2	epi_Pre-ciliated	epi_SOX9	epi_SOX9_LGR5	epi_SOX9_prolif	uSMC
ERBB3	P21860	False	ERBB3_HUMAN		CPI-SS053613259	ERBB3	0.0	0.02	0.0	0.09	0.02	0.11	0.02	0.0	0.03	0.36	0.65	0.73	0.66	0.55	0.7	0.531	0.69	0.66	0.66	0.01
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0F0D7F25C	ERBB4	0.0	0.01	0.0	0.0	0.0	0.02	0.0	0.02	0.02	0.27	0.42	0.09	0.03	0.44	0.64	0.122	0.17	0.51	0.21	0.0
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0FC42EC80	ERBB4	0.0	0.01	0.0	0.0	0.0	0.02	0.0	0.02	0.02	0.27	0.42	0.09	0.03	0.44	0.64	0.122	0.17	0.51	0.21	0.0
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS060B846D1	ERBB4	0.0	0.01	0.0	0.0	0.0	0.02	0.0	0.02	0.02	0.27	0.42	0.09	0.03	0.44	0.64	0.122	0.17	0.51	0.21	0.0
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0BD5C2A23	ERBB4	0.0	0.01	0.0	0.0	0.0	0.02	0.0	0.02	0.02	0.27	0.42	0.09	0.03	0.44	0.64	0.122	0.17	0.51	0.21	0.0
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0E063192D	ERBB4	0.0	0.01	0.0	0.0	0.0	0.02	0.0	0.02	0.02	0.27	0.42	0.09	0.03	0.44	0.64	0.122	0.17	0.51	0.21	0.0
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0627D0E22	ERBB4	0.0	0.01	0.0	0.0	0.0	0.02	0.0	0.02	0.02	0.27	0.42	0.09	0.03	0.44	0.64	0.122	0.17	0.51	0.21	0.0
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS03E7FB333	ERBB2	0.12	0.08	0.03	0.1	0.17	0.04	0.02	0.03	0.11	0.57	0.68	0.46	0.46	0.53	0.63	0.51	0.51	0.59	0.7	0.03
CR2	P20023	False	CR2_HUMAN		CPI-SS000568A0E	CR2	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.02	0.02	0.01	0.0	0.0	0.0
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0D26FB68C	FGFR2	0.02	0.04	0.03	0.02	0.03	0.06	0.06	0.0	0.0	0.27	0.63	0.24	0.34	0.59	0.67	0.408	0.53	0.62	0.7	0.07
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS04A97448D	FGFR2	0.02	0.04	0.03	0.02	0.03	0.06	0.06	0.0	0.0	0.27	0.63	0.24	0.34	0.59	0.67	0.408	0.53	0.62	0.7	0.07
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0AECC113F	FGFR2	0.02	0.04	0.03	0.02	0.03	0.06	0.06	0.0	0.0	0.27	0.63	0.24	0.34	0.59	0.67	0.408	0.53	0.62	0.7	0.07
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS05A94DE17	FGFR2	0.02	0.04	0.03	0.02	0.03	0.06	0.06	0.0	0.0	0.27	0.63	0.24	0.34	0.59	0.67	0.408	0.53	0.62	0.7	0.07
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS09D21167E	FGFR2	0.02	0.04	0.03	0.02	0.03	0.06	0.06	0.0	0.0	0.27	0.63	0.24	0.34	0.59	0.67	0.408	0.53	0.62	0.7	0.07
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0E928B8C8	FGFR2	0.02	0.04	0.03	0.02	0.03	0.06	0.06	0.0	0.0	0.27	0.63	0.24	0.34	0.59	0.67	0.408	0.53	0.62	0.7	0.07
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0755A26DD	FGFR1	0.36	0.4	0.32	0.23	0.31	0.11	0.08	0.22	0.12	0.44	0.78	0.51	0.62	0.4	0.61	0.592	0.68	0.64	0.79	0.06
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS01F67987A	FGFR1	0.36	0.4	0.32	0.23	0.31	0.11	0.08	0.22	0.12	0.44	0.78	0.51	0.62	0.4	0.61	0.592	0.68	0.64	0.79	0.06
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS01333FFA6	FGFR1	0.36	0.4	0.32	0.23	0.31	0.11	0.08	0.22	0.12	0.44	0.78	0.51	0.62	0.4	0.61	0.592	0.68	0.64	0.79	0.06
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS05632AB58	FGFR1	0.36	0.4	0.32	0.23	0.31	0.11	0.08	0.22	0.12	0.44	0.78	0.51	0.62	0.4	0.61	0.592	0.68	0.64	0.79	0.06
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS015819E65	FGFR3	0.02	0.02	0.0	0.01	0.02	0.02	0.01	0.0	0.01	0.02	0.12	0.01	0.01	0.04	0.09	0.061	0.13	0.11	0.19	0.0
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0D636A374	FGFR3	0.02	0.02	0.0	0.01	0.02	0.02	0.01	0.0	0.01	0.02	0.12	0.01	0.01	0.04	0.09	0.061	0.13	0.11	0.19	0.0
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS05D62446A	FGFR3	0.02	0.02	0.0	0.01	0.02	0.02	0.01	0.0	0.01	0.02	0.12	0.01	0.01	0.04	0.09	0.061	0.13	0.11	0.19	0.0
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0D9366D11	FGFR4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.07	0.01	0.01	0.01	0.06	0.041	0.16	0.08	0.23	0.0
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS008FB916C	FGFR4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.07	0.01	0.01	0.01	0.06	0.041	0.16	0.08	0.23	0.0
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS001D9549D	FGFR4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.07	0.01	0.01	0.01	0.06	0.041	0.16	0.08	0.23	0.0
LAG3	P18627	False	LAG3_HUMAN		CPI-SS0B7D22073	LAG3	0.01	0.05	0.03	0.02	0.03	0.11	0.04	0.0	0.02	0.0	0.04	0.01	0.0	0.02	0.03	0.02	0.06	0.04	0.11	0.03
AGRN	O00468	False	AGRIN_HUMAN		CPI-SS0C21302BC	AGRN	0.07	0.3	0.0	0.09	0.19	0.07	0.11	0.0	0.13	0.38	0.71	0.35	0.42	0.47	0.44	0.837	0.65	0.78	0.75	0.0
ADGRL1	O94910	False	AGRL1_HUMAN		CPI-SS0813792B7	ADGRL1	0.05	0.08	0.04	0.06	0.17	0.02	0.03	0.0	0.07	0.05	0.17	0.04	0.02	0.06	0.16	0.143	0.22	0.21	0.26	0.07
ADGRL1	O94910	False	AGRL1_HUMAN		CPI-CS007F1C612	ADGRL1	0.05	0.08	0.04	0.06	0.17	0.02	0.03	0.0	0.07	0.05	0.17	0.04	0.02	0.06	0.16	0.143	0.22	0.21	0.26	0.07
ADGRL1	O94910	False	AGRL1_HUMAN		CPI-CS0C8B4ED97	ADGRL1	0.05	0.08	0.04	0.06	0.17	0.02	0.03	0.0	0.07	0.05	0.17	0.04	0.02	0.06	0.16	0.143	0.22	0.21	0.26	0.07
ADGRL1	O94910	False	AGRL1_HUMAN		CPI-SS008E98D3E	ADGRL1	0.05	0.08	0.04	0.06	0.17	0.02	0.03	0.0	0.07	0.05	0.17	0.04	0.02	0.06	0.16	0.143	0.22	0.21	0.26	0.07
ADGRL1	O94910	False	AGRL1_HUMAN		CPI-CS04534E61E	ADGRL1	0.05	0.08	0.04	0.06	0.17	0.02	0.03	0.0	0.07	0.05	0.17	0.04	0.02	0.06	0.16	0.143	0.22	0.21	0.26	0.07
ADGRL1	O94910	False	AGRL1_HUMAN		CPI-CS0B24464AF	ADGRL1	0.05	0.08	0.04	0.06	0.17	0.02	0.03	0.0	0.07	0.05	0.17	0.04	0.02	0.06	0.16	0.143	0.22	0.21	0.26	0.07
ADGRL1	O94910	False	AGRL1_HUMAN		CPI-SS019D9440E	ADGRL1	0.05	0.08	0.04	0.06	0.17	0.02	0.03	0.0	0.07	0.05	0.17	0.04	0.02	0.06	0.16	0.143	0.22	0.21	0.26	0.07
ADGRL1	O94910	False	AGRL1_HUMAN		CPI-SS0B0B67CA2	ADGRL1	0.05	0.08	0.04	0.06	0.17	0.02	0.03	0.0	0.07	0.05	0.17	0.04	0.02	0.06	0.16	0.143	0.22	0.21	0.26	0.07
ADGRL1	O94910	False	AGRL1_HUMAN		CPI-SS05E4F3F47	ADGRL1	0.05	0.08	0.04	0.06	0.17	0.02	0.03	0.0	0.07	0.05	0.17	0.04	0.02	0.06	0.16	0.143	0.22	0.21	0.26	0.07
ADGRL1	O94910	False	AGRL1_HUMAN		CPI-SS085E3E37F	ADGRL1	0.05	0.08	0.04	0.06	0.17	0.02	0.03	0.0	0.07	0.05	0.17	0.04	0.02	0.06	0.16	0.143	0.22	0.21	0.26	0.07
ADGRL1	O94910	False	AGRL1_HUMAN		CPI-SS09159B142	ADGRL1	0.05	0.08	0.04	0.06	0.17	0.02	0.03	0.0	0.07	0.05	0.17	0.04	0.02	0.06	0.16	0.143	0.22	0.21	0.26	0.07
ADGRL1	O94910	False	AGRL1_HUMAN		CPI-SS04FD52559	ADGRL1	0.05	0.08	0.04	0.06	0.17	0.02	0.03	0.0	0.07	0.05	0.17	0.04	0.02	0.06	0.16	0.143	0.22	0.21	0.26	0.07
ADGRL1	O94910	False	AGRL1_HUMAN		CPI-SS0EC12EAD9	ADGRL1	0.05	0.08	0.04	0.06	0.17	0.02	0.03	0.0	0.07	0.05	0.17	0.04	0.02	0.06	0.16	0.143	0.22	0.21	0.26	0.07
ADGRL3	Q9HAR2	False	AGRL3_HUMAN		CPI-SS0430C8A78	ADGRL3	0.02	0.0	0.02	0.11	0.13	0.03	0.03	0.15	0.13	0.01	0.02	0.01	0.0	0.0	0.0	0.061	0.0	0.01	0.0	0.0
ADGRL3	Q9HAR2	False	AGRL3_HUMAN		CPI-CS059C42E4B	ADGRL3	0.02	0.0	0.02	0.11	0.13	0.03	0.03	0.15	0.13	0.01	0.02	0.01	0.0	0.0	0.0	0.061	0.0	0.01	0.0	0.0
ADGRL3	Q9HAR2	False	AGRL3_HUMAN		CPI-SS0474E1C15	ADGRL3	0.02	0.0	0.02	0.11	0.13	0.03	0.03	0.15	0.13	0.01	0.02	0.01	0.0	0.0	0.0	0.061	0.0	0.01	0.0	0.0
ADGRL3	Q9HAR2	False	AGRL3_HUMAN		CPI-SS052641D5A	ADGRL3	0.02	0.0	0.02	0.11	0.13	0.03	0.03	0.15	0.13	0.01	0.02	0.01	0.0	0.0	0.0	0.061	0.0	0.01	0.0	0.0
ADGRL3	Q9HAR2	False	AGRL3_HUMAN		CPI-CS0D62B1695	ADGRL3	0.02	0.0	0.02	0.11	0.13	0.03	0.03	0.15	0.13	0.01	0.02	0.01	0.0	0.0	0.0	0.061	0.0	0.01	0.0	0.0
ADGRL3	Q9HAR2	False	AGRL3_HUMAN		CPI-SS038A612D7	ADGRL3	0.02	0.0	0.02	0.11	0.13	0.03	0.03	0.15	0.13	0.01	0.02	0.01	0.0	0.0	0.0	0.061	0.0	0.01	0.0	0.0
ADGRL3	Q9HAR2	False	AGRL3_HUMAN		CPI-SS0BCB3D402	ADGRL3	0.02	0.0	0.02	0.11	0.13	0.03	0.03	0.15	0.13	0.01	0.02	0.01	0.0	0.0	0.0	0.061	0.0	0.01	0.0	0.0
ADGRL3	Q9HAR2	False	AGRL3_HUMAN		CPI-SS0EA023E51	ADGRL3	0.02	0.0	0.02	0.11	0.13	0.03	0.03	0.15	0.13	0.01	0.02	0.01	0.0	0.0	0.0	0.061	0.0	0.01	0.0	0.0
ADGRL3	Q9HAR2	False	AGRL3_HUMAN		CPI-SS01F00A48A	ADGRL3	0.02	0.0	0.02	0.11	0.13	0.03	0.03	0.15	0.13	0.01	0.02	0.01	0.0	0.0	0.0	0.061	0.0	0.01	0.0	0.0
ADGRL3	Q9HAR2	False	AGRL3_HUMAN		CPI-SS0F6BE4D47	ADGRL3	0.02	0.0	0.02	0.11	0.13	0.03	0.03	0.15	0.13	0.01	0.02	0.01	0.0	0.0	0.0	0.061	0.0	0.01	0.0	0.0
ADGRL2	O95490	False	AGRL2_HUMAN		CPI-SS08BFFB96E	ADGRL2	0.24	0.23	0.01	0.05	0.04	0.04	0.02	0.04	0.09	0.1	0.44	0.11	0.39	0.28	0.26	0.245	0.27	0.45	0.41	0.02
ADGRL2	O95490	False	AGRL2_HUMAN		CPI-CS049AAD8F5	ADGRL2	0.24	0.23	0.01	0.05	0.04	0.04	0.02	0.04	0.09	0.1	0.44	0.11	0.39	0.28	0.26	0.245	0.27	0.45	0.41	0.02
ADGRL2	O95490	False	AGRL2_HUMAN		CPI-SS083BB1EB3	ADGRL2	0.24	0.23	0.01	0.05	0.04	0.04	0.02	0.04	0.09	0.1	0.44	0.11	0.39	0.28	0.26	0.245	0.27	0.45	0.41	0.02
ADGRL2	O95490	False	AGRL2_HUMAN		CPI-SS021718DBF	ADGRL2	0.24	0.23	0.01	0.05	0.04	0.04	0.02	0.04	0.09	0.1	0.44	0.11	0.39	0.28	0.26	0.245	0.27	0.45	0.41	0.02
ADGRL2	O95490	False	AGRL2_HUMAN		CPI-SS075F456AF	ADGRL2	0.24	0.23	0.01	0.05	0.04	0.04	0.02	0.04	0.09	0.1	0.44	0.11	0.39	0.28	0.26	0.245	0.27	0.45	0.41	0.02
ADGRL2	O95490	False	AGRL2_HUMAN		CPI-SS0FD44484F	ADGRL2	0.24	0.23	0.01	0.05	0.04	0.04	0.02	0.04	0.09	0.1	0.44	0.11	0.39	0.28	0.26	0.245	0.27	0.45	0.41	0.02
GABBR1	Q9UBS5	False	GABR1_HUMAN		CPI-CS06B116BC0	GABBR1	0.13	0.06	0.07	0.28	0.2	0.04	0.09	0.04	0.1	0.02	0.06	0.02	0.04	0.07	0.03	0.02	0.03	0.05	0.04	0.07
GABBR1	Q9UBS5	False	GABR1_HUMAN		CPI-CS0DE2ED1D0	GABBR1	0.13	0.06	0.07	0.28	0.2	0.04	0.09	0.04	0.1	0.02	0.06	0.02	0.04	0.07	0.03	0.02	0.03	0.05	0.04	0.07
GABBR1	Q9UBS5	False	GABR1_HUMAN		CPI-CS0E715A989	GABBR1	0.13	0.06	0.07	0.28	0.2	0.04	0.09	0.04	0.1	0.02	0.06	0.02	0.04	0.07	0.03	0.02	0.03	0.05	0.04	0.07
GABBR1	Q9UBS5	False	GABR1_HUMAN		CPI-CS03CCCE0E4	GABBR1	0.13	0.06	0.07	0.28	0.2	0.04	0.09	0.04	0.1	0.02	0.06	0.02	0.04	0.07	0.03	0.02	0.03	0.05	0.04	0.07
GABBR1	Q9UBS5	False	GABR1_HUMAN		CPI-CS0117267C4	GABBR1	0.13	0.06	0.07	0.28	0.2	0.04	0.09	0.04	0.1	0.02	0.06	0.02	0.04	0.07	0.03	0.02	0.03	0.05	0.04	0.07
GALR1	P47211	False	GALR1_HUMAN		CPI-SS0BE567EFB	GALR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.01	0.0
GALR1	P47211	False	GALR1_HUMAN		CPI-SS0F4D3206E	GALR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.01	0.0
GALR2	O43603	False	GALR2_HUMAN		CPI-SS04BCE85CA	GALR2	0.0	0.0	0.0	0.0	0.01	0.0	0.01	0.0	0.0	0.01	0.0	0.01	0.0	0.0	0.01	0.184	0.01	0.0	0.0	0.0
GALR2	O43603	False	GALR2_HUMAN		CPI-SS0FDCE3128	GALR2	0.0	0.0	0.0	0.0	0.01	0.0	0.01	0.0	0.0	0.01	0.0	0.01	0.0	0.0	0.01	0.184	0.01	0.0	0.0	0.0
GALR3	O60755	False	GALR3_HUMAN		CPI-SS0442ADAA5	GALR3	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.0	0.01	0.0	0.0	0.02	0.0	0.01	0.02	0.01	0.01	0.01	0.0
GALR3	O60755	False	GALR3_HUMAN		CPI-SS0B11567AF	GALR3	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.0	0.01	0.0	0.0	0.02	0.0	0.01	0.02	0.01	0.01	0.01	0.0
MERTK	Q12866	False	MERTK_HUMAN		CPI-SS076940BCD	MERTK	0.07	0.18	0.01	0.0	0.03	0.04	0.25	0.08	0.04	0.13	0.27	0.1	0.07	0.16	0.35	0.082	0.29	0.19	0.26	0.02
MERTK	Q12866	False	MERTK_HUMAN		CPI-SS0F7FF099C	MERTK	0.07	0.18	0.01	0.0	0.03	0.04	0.25	0.08	0.04	0.13	0.27	0.1	0.07	0.16	0.35	0.082	0.29	0.19	0.26	0.02
HAVCR2	Q8TDQ0	False	HAVR2_HUMAN		CPI-SS0E23CEB91	HAVCR2	0.0	0.0	0.0	0.0	0.01	0.17	0.42	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.01	0.0	0.01	0.0
P4HB	P07237	False	PDIA1_HUMAN		CPI-SS0CE693E3E	P4HB	0.48	0.44	0.38	0.68	0.89	0.63	0.7	0.25	0.54	0.68	0.9	0.81	0.91	0.75	0.9	0.755	0.95	0.78	0.97	0.14
GRPR	P30550	False	GRPR_HUMAN		CPI-SS07AF9303D	GRPR	0.01	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRPR	P30550	False	GRPR_HUMAN		CPI-SS0B9B66F8E	GRPR	0.01	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIA1	P42261	False	GRIA1_HUMAN		CPI-CS060E6DE65	GRIA1	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIA1	P42261	False	GRIA1_HUMAN		CPI-CS0D5D712A6	GRIA1	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIA1	P42261	False	GRIA1_HUMAN		CPI-CS03487854B	GRIA1	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIA1	P42261	False	GRIA1_HUMAN		CPI-CS0FC6DD1EA	GRIA1	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIA1	P42261	False	GRIA1_HUMAN		CPI-CS0B9399ADE	GRIA1	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIA1	P42261	False	GRIA1_HUMAN		CPI-CS0933776AC	GRIA1	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIA1	P42261	False	GRIA1_HUMAN		CPI-CS084C627C7	GRIA1	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIA1	P42261	False	GRIA1_HUMAN		CPI-CS02435169C	GRIA1	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIA2	P42262	False	GRIA2_HUMAN		CPI-CS0A7A0DFA4	GRIA2	0.0	0.0	0.0	0.0	0.01	0.02	0.0	0.0	0.01	0.04	0.01	0.0	0.0	0.01	0.08	0.0	0.02	0.12	0.0	0.01
GRIA2	P42262	False	GRIA2_HUMAN		CPI-CS0D893EB03	GRIA2	0.0	0.0	0.0	0.0	0.01	0.02	0.0	0.0	0.01	0.04	0.01	0.0	0.0	0.01	0.08	0.0	0.02	0.12	0.0	0.01
GRIA2	P42262	False	GRIA2_HUMAN		CPI-CS00BBBEE62	GRIA2	0.0	0.0	0.0	0.0	0.01	0.02	0.0	0.0	0.01	0.04	0.01	0.0	0.0	0.01	0.08	0.0	0.02	0.12	0.0	0.01
GRIA2	P42262	False	GRIA2_HUMAN		CPI-CS0E765613E	GRIA2	0.0	0.0	0.0	0.0	0.01	0.02	0.0	0.0	0.01	0.04	0.01	0.0	0.0	0.01	0.08	0.0	0.02	0.12	0.0	0.01
GRIA2	P42262	False	GRIA2_HUMAN		CPI-CS037E61225	GRIA2	0.0	0.0	0.0	0.0	0.01	0.02	0.0	0.0	0.01	0.04	0.01	0.0	0.0	0.01	0.08	0.0	0.02	0.12	0.0	0.01
GRIA2	P42262	False	GRIA2_HUMAN		CPI-CS0E5DBD27E	GRIA2	0.0	0.0	0.0	0.0	0.01	0.02	0.0	0.0	0.01	0.04	0.01	0.0	0.0	0.01	0.08	0.0	0.02	0.12	0.0	0.01
GRIA2	P42262	False	GRIA2_HUMAN		CPI-CS07040A8BB	GRIA2	0.0	0.0	0.0	0.0	0.01	0.02	0.0	0.0	0.01	0.04	0.01	0.0	0.0	0.01	0.08	0.0	0.02	0.12	0.0	0.01
GRIA2	P42262	False	GRIA2_HUMAN		CPI-CS0D028DAA4	GRIA2	0.0	0.0	0.0	0.0	0.01	0.02	0.0	0.0	0.01	0.04	0.01	0.0	0.0	0.01	0.08	0.0	0.02	0.12	0.0	0.01
GRIA3	P42263	False	GRIA3_HUMAN		CPI-CS0CC66DA88	GRIA3	0.0	0.01	0.0	0.09	0.03	0.0	0.02	0.0	0.02	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.01	0.01
GRIA3	P42263	False	GRIA3_HUMAN		CPI-CS0921FDCC0	GRIA3	0.0	0.01	0.0	0.09	0.03	0.0	0.02	0.0	0.02	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.01	0.01
GRIA3	P42263	False	GRIA3_HUMAN		CPI-CS07BBA568D	GRIA3	0.0	0.01	0.0	0.09	0.03	0.0	0.02	0.0	0.02	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.01	0.01
GRIA3	P42263	False	GRIA3_HUMAN		CPI-CS0692512DE	GRIA3	0.0	0.01	0.0	0.09	0.03	0.0	0.02	0.0	0.02	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.01	0.01
GRIA3	P42263	False	GRIA3_HUMAN		CPI-CS071E7684F	GRIA3	0.0	0.01	0.0	0.09	0.03	0.0	0.02	0.0	0.02	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.01	0.01
GRIA3	P42263	False	GRIA3_HUMAN		CPI-CS0899E9304	GRIA3	0.0	0.01	0.0	0.09	0.03	0.0	0.02	0.0	0.02	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.01	0.01
GRIA3	P42263	False	GRIA3_HUMAN		CPI-CS0B607E7E2	GRIA3	0.0	0.01	0.0	0.09	0.03	0.0	0.02	0.0	0.02	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.01	0.01
GRIA3	P42263	False	GRIA3_HUMAN		CPI-CS008389A89	GRIA3	0.0	0.01	0.0	0.09	0.03	0.0	0.02	0.0	0.02	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.01	0.01
GRIA4	P48058	False	GRIA4_HUMAN		CPI-CS01E787EA3	GRIA4	0.0	0.0	0.0	0.03	0.01	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIA4	P48058	False	GRIA4_HUMAN		CPI-CS0C53F30BC	GRIA4	0.0	0.0	0.0	0.03	0.01	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIA4	P48058	False	GRIA4_HUMAN		CPI-CS056114BA1	GRIA4	0.0	0.0	0.0	0.03	0.01	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIA4	P48058	False	GRIA4_HUMAN		CPI-CS04BFC66DA	GRIA4	0.0	0.0	0.0	0.03	0.01	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIA4	P48058	False	GRIA4_HUMAN		CPI-CS07CDBB858	GRIA4	0.0	0.0	0.0	0.03	0.01	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIA4	P48058	False	GRIA4_HUMAN		CPI-CS06451E34A	GRIA4	0.0	0.0	0.0	0.03	0.01	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIA4	P48058	False	GRIA4_HUMAN		CPI-CS0CC3AA145	GRIA4	0.0	0.0	0.0	0.03	0.01	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIA4	P48058	False	GRIA4_HUMAN		CPI-CS0B4B01B4B	GRIA4	0.0	0.0	0.0	0.03	0.01	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	False	GRIK1_HUMAN		CPI-CS0EE79A115	GRIK1	0.0	0.0	0.0	0.01	0.01	0.0	0.02	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	False	GRIK1_HUMAN		CPI-CS070ACE5CB	GRIK1	0.0	0.0	0.0	0.01	0.01	0.0	0.02	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	False	GRIK1_HUMAN		CPI-CS034026D0F	GRIK1	0.0	0.0	0.0	0.01	0.01	0.0	0.02	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	False	GRIK1_HUMAN		CPI-CS04473CE2B	GRIK1	0.0	0.0	0.0	0.01	0.01	0.0	0.02	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	False	GRIK1_HUMAN		CPI-CS00271E4F9	GRIK1	0.0	0.0	0.0	0.01	0.01	0.0	0.02	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	False	GRIK1_HUMAN		CPI-CS0DD8D3E0E	GRIK1	0.0	0.0	0.0	0.01	0.01	0.0	0.02	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
