gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	endo.Arterial	endo.Venous	epi.Ciliated	epi.Glandular	epi.Glandular_secretory	epi.Glandular_secretory_FGF7	epi.Luminal	epi.SOX9_basalis	epi.SOX9_functionalis_I	epi.SOX9_functionalis_II	epi.SOX9_luminal	epi.preCiliated	epi.preGlandular	epi.preLuminal	immune.eM1	immune.eM2	immune.uNK1	immune.uNK3	mes.Fibroblast_basalis	mes.dStromal_early	mes.dStromal_late	mes.dStromal_mid	mes.ePV_1a	mes.ePV_1b	mes.ePV_2	mes.eStromal	mes.eStromal_MMPs	mes.uSMCs
UNC5B	Q8IZJ1	False	UNC5B_HUMAN		CPI-SS00C9DE87A	UNC5B	1.275	0.173	0.208	0.097	0.037	0.005	0.406	0.031	0.184	0.346	0.231	0.065	0.924	0.699	0.155	0.153	0.005	0.012	0.106	0.074	0.019	0.037	0.018	0.082	0.386	0.09	0.444	0.034
UNC5B	Q8IZJ1	False	UNC5B_HUMAN		CPI-SS0C72D53A2	UNC5B	1.275	0.173	0.208	0.097	0.037	0.005	0.406	0.031	0.184	0.346	0.231	0.065	0.924	0.699	0.155	0.153	0.005	0.012	0.106	0.074	0.019	0.037	0.018	0.082	0.386	0.09	0.444	0.034
UNC5C	O95185	False	UNC5C_HUMAN		CPI-SS07660BCA2	UNC5C	0.0	0.008	0.009	0.0	0.009	0.0	0.006	0.015	0.015	0.031	0.004	0.005	0.008	0.004	0.009	0.003	0.0	0.003	0.1	0.051	0.01	0.069	0.126	0.222	0.2	0.085	0.032	0.039
UNC5D	Q6UXZ4	False	UNC5D_HUMAN		CPI-SS0BA4E3F44	UNC5D	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.08	0.002	0.002	0.0	0.032
DAG1	Q14118	False	DAG1_HUMAN		CPI-SS085E14488	DAG1	0.554	0.369	0.494	0.371	0.392	0.19	0.439	0.25	0.304	0.303	0.366	0.333	0.365	0.325	0.047	0.122	0.111	0.072	0.244	0.18	0.179	0.2	0.21	0.518	0.302	0.318	0.248	0.23
DAG1	Q14118	False	DAG1_HUMAN		CPI-SS0193D81E1	DAG1	0.554	0.369	0.494	0.371	0.392	0.19	0.439	0.25	0.304	0.303	0.366	0.333	0.365	0.325	0.047	0.122	0.111	0.072	0.244	0.18	0.179	0.2	0.21	0.518	0.302	0.318	0.248	0.23
NMUR1	Q9HB89	False	NMUR1_HUMAN		CPI-SS018BD4882	NMUR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.006	0.001	0.0	0.002	0.001	0.001	0.006	0.005	0.449	0.488	0.017	0.001	0.0	0.006	0.005	0.007	0.005	0.011	0.002	0.011
NMUR2	Q9GZQ4	False	NMUR2_HUMAN		CPI-SS07B3139A0	NMUR2	0.126	0.023	0.001	0.001	0.0	0.0	0.002	0.0	0.0	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.003	0.001	0.001	0.0	0.002	0.001	0.001	0.0	0.0
NPR1	P16066	False	ANPRA_HUMAN		CPI-SS032AD1183	NPR1	0.595	0.443	0.05	0.043	0.202	0.288	0.291	0.003	0.007	0.006	0.109	0.013	0.035	0.201	0.0	0.001	0.0	0.025	0.082	0.006	0.171	0.101	0.029	0.02	0.006	0.001	0.022	0.103
NTRK3	Q16288	False	NTRK3_HUMAN		CPI-SS05162C56B	NTRK3	0.003	0.007	0.002	0.008	0.005	0.009	0.002	0.0	0.002	0.002	0.001	0.0	0.001	0.013	0.007	0.007	0.01	0.028	0.187	0.735	0.017	0.434	0.289	1.245	0.205	0.177	0.011	0.074
NTRK3	Q16288	False	NTRK3_HUMAN		CPI-SS01D36DDFA	NTRK3	0.003	0.007	0.002	0.008	0.005	0.009	0.002	0.0	0.002	0.002	0.001	0.0	0.001	0.013	0.007	0.007	0.01	0.028	0.187	0.735	0.017	0.434	0.289	1.245	0.205	0.177	0.011	0.074
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0A6FCBF7C	NOTCH1	1.48	0.741	0.153	0.154	0.073	0.021	0.209	0.035	0.088	0.092	0.127	0.06	0.165	0.172	0.193	0.145	0.197	0.34	0.155	0.095	0.082	0.129	0.332	0.469	0.74	0.209	0.289	0.081
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS04A5D6B6F	NOTCH1	1.48	0.741	0.153	0.154	0.073	0.021	0.209	0.035	0.088	0.092	0.127	0.06	0.165	0.172	0.193	0.145	0.197	0.34	0.155	0.095	0.082	0.129	0.332	0.469	0.74	0.209	0.289	0.081
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0E5A6ADB3	NOTCH1	1.48	0.741	0.153	0.154	0.073	0.021	0.209	0.035	0.088	0.092	0.127	0.06	0.165	0.172	0.193	0.145	0.197	0.34	0.155	0.095	0.082	0.129	0.332	0.469	0.74	0.209	0.289	0.081
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0AFCA0602	NOTCH1	1.48	0.741	0.153	0.154	0.073	0.021	0.209	0.035	0.088	0.092	0.127	0.06	0.165	0.172	0.193	0.145	0.197	0.34	0.155	0.095	0.082	0.129	0.332	0.469	0.74	0.209	0.289	0.081
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS052ADA696	NOTCH1	1.48	0.741	0.153	0.154	0.073	0.021	0.209	0.035	0.088	0.092	0.127	0.06	0.165	0.172	0.193	0.145	0.197	0.34	0.155	0.095	0.082	0.129	0.332	0.469	0.74	0.209	0.289	0.081
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0DB3F5A37	NOTCH1	1.48	0.741	0.153	0.154	0.073	0.021	0.209	0.035	0.088	0.092	0.127	0.06	0.165	0.172	0.193	0.145	0.197	0.34	0.155	0.095	0.082	0.129	0.332	0.469	0.74	0.209	0.289	0.081
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS029811409	NOTCH2	0.008	0.021	0.549	0.818	0.565	0.197	0.649	0.371	0.227	0.335	0.226	0.188	0.399	0.363	0.434	0.286	0.227	0.368	0.567	0.286	0.158	0.238	0.278	0.449	0.409	0.309	0.266	0.348
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS0423580E5	NOTCH2	0.008	0.021	0.549	0.818	0.565	0.197	0.649	0.371	0.227	0.335	0.226	0.188	0.399	0.363	0.434	0.286	0.227	0.368	0.567	0.286	0.158	0.238	0.278	0.449	0.409	0.309	0.266	0.348
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS06BBCAC08	NOTCH2	0.008	0.021	0.549	0.818	0.565	0.197	0.649	0.371	0.227	0.335	0.226	0.188	0.399	0.363	0.434	0.286	0.227	0.368	0.567	0.286	0.158	0.238	0.278	0.449	0.409	0.309	0.266	0.348
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS08E4D6FA9	NOTCH2	0.008	0.021	0.549	0.818	0.565	0.197	0.649	0.371	0.227	0.335	0.226	0.188	0.399	0.363	0.434	0.286	0.227	0.368	0.567	0.286	0.158	0.238	0.278	0.449	0.409	0.309	0.266	0.348
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS060B82BBC	NOTCH2	0.008	0.021	0.549	0.818	0.565	0.197	0.649	0.371	0.227	0.335	0.226	0.188	0.399	0.363	0.434	0.286	0.227	0.368	0.567	0.286	0.158	0.238	0.278	0.449	0.409	0.309	0.266	0.348
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS065B2DBAE	NOTCH2	0.008	0.021	0.549	0.818	0.565	0.197	0.649	0.371	0.227	0.335	0.226	0.188	0.399	0.363	0.434	0.286	0.227	0.368	0.567	0.286	0.158	0.238	0.278	0.449	0.409	0.309	0.266	0.348
MCAM	P43121	False	MUC18_HUMAN		CPI-SS0730D1EF3	MCAM	2.58	3.112	0.042	0.032	0.057	0.044	0.032	0.018	0.134	0.046	0.343	0.093	0.018	0.14	0.024	0.052	0.03	0.067	0.168	0.059	0.401	0.117	2.798	6.911	2.681	0.073	0.05	1.086
NRCAM	Q92823	False	NRCAM_HUMAN		CPI-SS0BDC912F3	NRCAM	0.015	0.01	0.088	0.085	0.008	0.002	0.258	0.111	0.436	0.201	0.428	0.138	0.119	0.347	0.002	0.011	0.005	0.025	0.02	0.096	0.0	0.017	0.016	0.009	0.012	0.081	0.025	0.072
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS047232C64	NOTCH3	0.084	0.054	0.059	0.082	0.046	0.033	0.152	0.098	0.163	0.158	0.295	0.18	0.062	0.186	0.01	0.019	0.006	0.009	0.784	0.13	0.162	0.157	5.754	4.47	3.913	0.153	0.39	0.271
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS035E5A708	NOTCH3	0.084	0.054	0.059	0.082	0.046	0.033	0.152	0.098	0.163	0.158	0.295	0.18	0.062	0.186	0.01	0.019	0.006	0.009	0.784	0.13	0.162	0.157	5.754	4.47	3.913	0.153	0.39	0.271
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0938C6980	NOTCH3	0.084	0.054	0.059	0.082	0.046	0.033	0.152	0.098	0.163	0.158	0.295	0.18	0.062	0.186	0.01	0.019	0.006	0.009	0.784	0.13	0.162	0.157	5.754	4.47	3.913	0.153	0.39	0.271
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0B99F22A2	NOTCH3	0.084	0.054	0.059	0.082	0.046	0.033	0.152	0.098	0.163	0.158	0.295	0.18	0.062	0.186	0.01	0.019	0.006	0.009	0.784	0.13	0.162	0.157	5.754	4.47	3.913	0.153	0.39	0.271
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0263EFDDF	NOTCH3	0.084	0.054	0.059	0.082	0.046	0.033	0.152	0.098	0.163	0.158	0.295	0.18	0.062	0.186	0.01	0.019	0.006	0.009	0.784	0.13	0.162	0.157	5.754	4.47	3.913	0.153	0.39	0.271
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0FB5FE587	NOTCH4	4.542	1.753	0.033	0.006	0.001	0.017	0.006	0.014	0.021	0.025	0.022	0.033	0.008	0.009	0.059	0.029	0.01	0.042	0.093	0.048	0.022	0.053	0.166	0.076	0.069	0.039	0.032	0.032
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS098C2FFC0	NOTCH4	4.542	1.753	0.033	0.006	0.001	0.017	0.006	0.014	0.021	0.025	0.022	0.033	0.008	0.009	0.059	0.029	0.01	0.042	0.093	0.048	0.022	0.053	0.166	0.076	0.069	0.039	0.032	0.032
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0558101D1	NOTCH4	4.542	1.753	0.033	0.006	0.001	0.017	0.006	0.014	0.021	0.025	0.022	0.033	0.008	0.009	0.059	0.029	0.01	0.042	0.093	0.048	0.022	0.053	0.166	0.076	0.069	0.039	0.032	0.032
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0837E9F59	NOTCH4	4.542	1.753	0.033	0.006	0.001	0.017	0.006	0.014	0.021	0.025	0.022	0.033	0.008	0.009	0.059	0.029	0.01	0.042	0.093	0.048	0.022	0.053	0.166	0.076	0.069	0.039	0.032	0.032
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS096F3E0F2	NOTCH4	4.542	1.753	0.033	0.006	0.001	0.017	0.006	0.014	0.021	0.025	0.022	0.033	0.008	0.009	0.059	0.029	0.01	0.042	0.093	0.048	0.022	0.053	0.166	0.076	0.069	0.039	0.032	0.032
CD46	P15529	False	MCP_HUMAN		CPI-SS015B87133	CD46	2.943	2.003	2.776	1.85	1.888	1.413	1.902	1.622	2.136	1.621	1.714	1.309	1.782	1.963	0.652	0.886	0.684	0.888	1.081	0.951	0.521	0.701	1.337	1.082	0.844	0.679	0.924	0.914
VASN	Q6EMK4	False	VASN_HUMAN		CPI-SS0EDD8CDD4	VASN	0.02	0.02	0.132	0.181	0.09	0.105	0.194	0.112	0.166	0.088	0.33	0.064	0.085	0.3	0.028	0.033	0.019	0.049	1.195	0.826	1.37	0.813	0.593	0.715	0.796	0.757	0.785	0.458
VASN	Q6EMK4	False	VASN_HUMAN		CPI-SS02EEA092C	VASN	0.02	0.02	0.132	0.181	0.09	0.105	0.194	0.112	0.166	0.088	0.33	0.064	0.085	0.3	0.028	0.033	0.019	0.049	1.195	0.826	1.37	0.813	0.593	0.715	0.796	0.757	0.785	0.458
OPRD1	P41143	False	OPRD_HUMAN		CPI-SS0BD6EE954	OPRD1	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.005	0.003	0.0	0.0	0.001	0.0	0.001	0.0
OPRD1	P41143	False	OPRD_HUMAN		CPI-CS005209739	OPRD1	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.005	0.003	0.0	0.0	0.001	0.0	0.001	0.0
OPRK1	P41145	False	OPRK_HUMAN		CPI-SS0D1EF9598	OPRK1	0.0	0.002	0.066	0.067	0.007	0.015	0.103	0.001	0.008	0.028	0.046	0.029	1.117	0.22	0.009	0.002	0.003	0.013	0.0	0.005	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0
OPRK1	P41145	False	OPRK_HUMAN		CPI-CS040CDD259	OPRK1	0.0	0.002	0.066	0.067	0.007	0.015	0.103	0.001	0.008	0.028	0.046	0.029	1.117	0.22	0.009	0.002	0.003	0.013	0.0	0.005	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0
OPRL1	P41146	False	OPRX_HUMAN		CPI-SS0DAB76F63	OPRL1	0.008	0.007	0.0	0.001	0.012	0.0	0.0	0.006	0.004	0.008	0.003	0.005	0.007	0.002	0.05	0.058	0.002	0.001	0.0	0.027	0.004	0.006	0.006	0.011	0.009	0.017	0.001	0.006
AVPR1A	P37288	False	V1AR_HUMAN		CPI-SS0E8F8E4F1	AVPR1A	0.017	0.007	0.045	0.001	0.012	0.016	0.022	0.011	0.002	0.006	0.009	0.032	0.007	0.017	0.009	0.004	0.001	0.017	0.283	0.271	0.434	0.222	0.646	0.845	0.675	0.179	0.175	0.575
AVPR1A	P37288	False	V1AR_HUMAN		CPI-SS00399ED03	AVPR1A	0.017	0.007	0.045	0.001	0.012	0.016	0.022	0.011	0.002	0.006	0.009	0.032	0.007	0.017	0.009	0.004	0.001	0.017	0.283	0.271	0.434	0.222	0.646	0.845	0.675	0.179	0.175	0.575
AVPR2	P30518	False	V2R_HUMAN		CPI-SS0A5B111F1	AVPR2	0.057	0.165	0.002	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.002	0.0	0.0	0.0
AVPR2	P30518	False	V2R_HUMAN		CPI-SS0FCF733EA	AVPR2	0.057	0.165	0.002	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.002	0.0	0.0	0.0
OXTR	P30559	False	OXYR_HUMAN		CPI-SS04B547174	OXTR	0.017	0.018	0.158	0.005	0.003	0.0	0.004	0.158	0.011	0.015	0.036	0.013	0.006	0.011	0.003	0.0	0.0	0.0	0.0	0.012	0.007	0.015	0.0	0.008	0.008	0.011	0.053	0.006
OXTR	P30559	False	OXYR_HUMAN		CPI-SS0C916344D	OXTR	0.017	0.018	0.158	0.005	0.003	0.0	0.004	0.158	0.011	0.015	0.036	0.013	0.006	0.011	0.003	0.0	0.0	0.0	0.0	0.012	0.007	0.015	0.0	0.008	0.008	0.011	0.053	0.006
PTH1R	Q03431	False	PTH1R_HUMAN		CPI-SS0483CE4ED	PTH1R	0.003	0.003	0.014	0.015	0.015	0.009	0.004	0.002	0.003	0.01	0.018	0.018	0.003	0.008	0.013	0.003	0.01	0.015	0.238	0.582	0.161	0.356	0.413	0.189	0.303	0.439	0.235	0.164
PTH2R	P49190	False	PTH2R_HUMAN		CPI-SS012B216F6	PTH2R	0.0	0.0	0.002	0.002	0.004	0.004	0.004	0.0	0.0	0.002	0.0	0.003	0.052	0.023	0.001	0.001	0.004	0.0	0.006	0.022	0.0	0.009	0.0	0.005	0.012	0.002	0.0	0.0
ADCYAP1R1	P41586	False	PACR_HUMAN		CPI-SS06102CC06	ADCYAP1R1	0.004	0.0	0.059	0.007	0.003	0.003	0.014	0.435	0.242	0.308	0.216	0.077	0.109	0.041	0.002	0.007	0.003	0.003	0.009	0.002	0.0	0.0	0.079	0.013	0.041	0.005	0.001	0.005
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS0EC70F078	VIPR1	0.001	0.0	0.004	0.007	0.004	0.008	0.002	0.012	0.003	0.005	0.002	0.002	0.003	0.002	0.015	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.008	0.005	0.0	0.0	0.005
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS0C8A09915	VIPR1	0.001	0.0	0.004	0.007	0.004	0.008	0.002	0.012	0.003	0.005	0.002	0.002	0.003	0.002	0.015	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.008	0.005	0.0	0.0	0.005
VIPR2	P41587	False	VIPR2_HUMAN		CPI-SS0CB25BBAE	VIPR2	0.001	0.001	0.003	0.0	0.0	0.011	0.005	0.0	0.0	0.001	0.003	0.007	0.0	0.0	0.014	0.006	0.002	0.098	0.358	0.057	0.117	0.063	0.027	0.077	0.026	0.197	0.153	0.092
VIPR2	P41587	False	VIPR2_HUMAN		CPI-SS05B60E59C	VIPR2	0.001	0.001	0.003	0.0	0.0	0.011	0.005	0.0	0.0	0.001	0.003	0.007	0.0	0.0	0.014	0.006	0.002	0.098	0.358	0.057	0.117	0.063	0.027	0.077	0.026	0.197	0.153	0.092
FLT1	P17948	False	VGFR1_HUMAN		CPI-SS07361522F	FLT1	4.827	3.717	0.001	0.077	0.083	0.007	0.027	0.037	0.01	0.008	0.011	0.004	0.009	0.003	0.098	0.015	0.0	0.025	0.14	0.029	0.011	0.014	0.424	0.593	0.15	0.007	0.038	0.063
FLT1	P17948	False	VGFR1_HUMAN		CPI-SS0B9B3870A	FLT1	4.827	3.717	0.001	0.077	0.083	0.007	0.027	0.037	0.01	0.008	0.011	0.004	0.009	0.003	0.098	0.015	0.0	0.025	0.14	0.029	0.011	0.014	0.424	0.593	0.15	0.007	0.038	0.063
FLT1	P17948	False	VGFR1_HUMAN		CPI-SS00D51DD37	FLT1	4.827	3.717	0.001	0.077	0.083	0.007	0.027	0.037	0.01	0.008	0.011	0.004	0.009	0.003	0.098	0.015	0.0	0.025	0.14	0.029	0.011	0.014	0.424	0.593	0.15	0.007	0.038	0.063
NRP1	O14786	False	NRP1_HUMAN		CPI-SS01790830C	NRP1	0.969	2.969	0.101	0.084	0.056	0.054	0.052	0.027	0.135	0.095	0.608	0.202	0.069	0.095	0.782	3.784	0.029	0.113	1.095	2.491	0.329	1.873	1.905	1.286	2.279	1.668	1.151	0.419
NRP1	O14786	False	NRP1_HUMAN		CPI-SS034083FFA	NRP1	0.969	2.969	0.101	0.084	0.056	0.054	0.052	0.027	0.135	0.095	0.608	0.202	0.069	0.095	0.782	3.784	0.029	0.113	1.095	2.491	0.329	1.873	1.905	1.286	2.279	1.668	1.151	0.419
NRP1	O14786	False	NRP1_HUMAN		CPI-SS043E22BF5	NRP1	0.969	2.969	0.101	0.084	0.056	0.054	0.052	0.027	0.135	0.095	0.608	0.202	0.069	0.095	0.782	3.784	0.029	0.113	1.095	2.491	0.329	1.873	1.905	1.286	2.279	1.668	1.151	0.419
NRP1	O14786	False	NRP1_HUMAN		CPI-SS00508D1C2	NRP1	0.969	2.969	0.101	0.084	0.056	0.054	0.052	0.027	0.135	0.095	0.608	0.202	0.069	0.095	0.782	3.784	0.029	0.113	1.095	2.491	0.329	1.873	1.905	1.286	2.279	1.668	1.151	0.419
NRP2	O60462	False	NRP2_HUMAN		CPI-SS065D9259F	NRP2	0.15	0.338	0.106	0.066	0.014	0.012	0.068	0.225	0.346	0.125	0.389	0.108	0.033	0.088	0.583	1.186	0.0	0.036	0.36	0.042	0.057	0.063	0.071	0.079	0.174	0.11	0.337	1.997
NRP2	O60462	False	NRP2_HUMAN		CPI-SS0F67B526A	NRP2	0.15	0.338	0.106	0.066	0.014	0.012	0.068	0.225	0.346	0.125	0.389	0.108	0.033	0.088	0.583	1.186	0.0	0.036	0.36	0.042	0.057	0.063	0.071	0.079	0.174	0.11	0.337	1.997
NRP2	O60462	False	NRP2_HUMAN		CPI-SS0674B0F46	NRP2	0.15	0.338	0.106	0.066	0.014	0.012	0.068	0.225	0.346	0.125	0.389	0.108	0.033	0.088	0.583	1.186	0.0	0.036	0.36	0.042	0.057	0.063	0.071	0.079	0.174	0.11	0.337	1.997
NRP2	O60462	False	NRP2_HUMAN		CPI-SS046F8AD8B	NRP2	0.15	0.338	0.106	0.066	0.014	0.012	0.068	0.225	0.346	0.125	0.389	0.108	0.033	0.088	0.583	1.186	0.0	0.036	0.36	0.042	0.057	0.063	0.071	0.079	0.174	0.11	0.337	1.997
PLAUR	Q03405	False	UPAR_HUMAN		CPI-SS036B08188	PLAUR	0.312	0.763	1.779	3.767	4.267	0.766	4.239	0.504	5.509	1.178	5.769	1.108	1.304	3.874	7.68	4.004	0.081	0.13	0.418	0.231	1.039	0.306	0.265	0.298	0.314	0.319	0.732	0.228
PDGFRA	P16234	False	PGFRA_HUMAN		CPI-SS0B70EB09E	PDGFRA	0.043	0.06	0.089	0.081	0.073	0.144	0.108	0.018	0.01	0.017	0.013	0.011	0.026	0.038	0.054	0.057	0.042	0.149	4.491	5.618	1.676	5.936	0.127	0.315	0.575	1.45	5.137	0.696
PDGFRA	P16234	False	PGFRA_HUMAN		CPI-SS0FEEB187C	PDGFRA	0.043	0.06	0.089	0.081	0.073	0.144	0.108	0.018	0.01	0.017	0.013	0.011	0.026	0.038	0.054	0.057	0.042	0.149	4.491	5.618	1.676	5.936	0.127	0.315	0.575	1.45	5.137	0.696
PDGFRA	P16234	False	PGFRA_HUMAN		CPI-SS06DA9B4FE	PDGFRA	0.043	0.06	0.089	0.081	0.073	0.144	0.108	0.018	0.01	0.017	0.013	0.011	0.026	0.038	0.054	0.057	0.042	0.149	4.491	5.618	1.676	5.936	0.127	0.315	0.575	1.45	5.137	0.696
PDGFRB	P09619	False	PGFRB_HUMAN		CPI-SS05A26A1DE	PDGFRB	0.096	0.04	0.031	0.041	0.046	0.051	0.026	0.007	0.012	0.009	0.015	0.003	0.003	0.015	0.061	0.035	0.026	0.083	2.557	1.618	0.907	1.586	4.766	3.514	6.552	1.211	7.319	0.621
PDGFRB	P09619	False	PGFRB_HUMAN		CPI-SS0B3C76C9D	PDGFRB	0.096	0.04	0.031	0.041	0.046	0.051	0.026	0.007	0.012	0.009	0.015	0.003	0.003	0.015	0.061	0.035	0.026	0.083	2.557	1.618	0.907	1.586	4.766	3.514	6.552	1.211	7.319	0.621
SELL	P14151	False	LYAM1_HUMAN		CPI-SS08920B6FF	SELL	0.0	0.006	0.001	0.003	0.0	0.0	0.002	0.008	0.0	0.0	0.0	0.004	0.001	0.0	0.311	0.139	0.032	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.005
SELL	P14151	False	LYAM1_HUMAN		CPI-SS01EBB8D76	SELL	0.0	0.006	0.001	0.003	0.0	0.0	0.002	0.008	0.0	0.0	0.0	0.004	0.001	0.0	0.311	0.139	0.032	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.005
SELL	P14151	False	LYAM1_HUMAN		CPI-SS0D479FBB7	SELL	0.0	0.006	0.001	0.003	0.0	0.0	0.002	0.008	0.0	0.0	0.0	0.004	0.001	0.0	0.311	0.139	0.032	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.005
SELL	P14151	False	LYAM1_HUMAN		CPI-SS00D1CB372	SELL	0.0	0.006	0.001	0.003	0.0	0.0	0.002	0.008	0.0	0.0	0.0	0.004	0.001	0.0	0.311	0.139	0.032	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.005
SELP	P16109	False	LYAM3_HUMAN		CPI-SS039266778	SELP	0.008	0.388	0.0	0.0	0.001	0.005	0.005	0.0	0.001	0.003	0.0	0.0	0.0	0.002	0.002	0.002	0.0	0.0	0.013	0.0	0.007	0.0	0.01	0.0	0.003	0.006	0.0	0.013
SELP	P16109	False	LYAM3_HUMAN		CPI-SS027DD8311	SELP	0.008	0.388	0.0	0.0	0.001	0.005	0.005	0.0	0.001	0.003	0.0	0.0	0.0	0.002	0.002	0.002	0.0	0.0	0.013	0.0	0.007	0.0	0.01	0.0	0.003	0.006	0.0	0.013
SELP	P16109	False	LYAM3_HUMAN		CPI-SS038E5B8D9	SELP	0.008	0.388	0.0	0.0	0.001	0.005	0.005	0.0	0.001	0.003	0.0	0.0	0.0	0.002	0.002	0.002	0.0	0.0	0.013	0.0	0.007	0.0	0.01	0.0	0.003	0.006	0.0	0.013
SELP	P16109	False	LYAM3_HUMAN		CPI-SS013E6EBC3	SELP	0.008	0.388	0.0	0.0	0.001	0.005	0.005	0.0	0.001	0.003	0.0	0.0	0.0	0.002	0.002	0.002	0.0	0.0	0.013	0.0	0.007	0.0	0.01	0.0	0.003	0.006	0.0	0.013
CD226	Q15762	False	CD226_HUMAN		CPI-SS0A8627ED6	CD226	0.0	0.013	0.016	0.002	0.0	0.003	0.0	0.01	0.004	0.003	0.004	0.025	0.004	0.002	0.095	0.072	0.012	0.093	0.03	0.015	0.01	0.029	0.0	0.008	0.017	0.018	0.005	0.0
CD96	P40200	False	TACT_HUMAN		CPI-SS0B84DAE3D	CD96	0.012	0.007	0.007	0.013	0.001	0.012	0.005	0.004	0.007	0.01	0.004	0.011	0.018	0.01	0.059	0.029	2.332	2.978	0.008	0.011	0.013	0.01	0.007	0.007	0.004	0.002	0.018	0.005
MCHR1	Q99705	False	MCHR1_HUMAN		CPI-SS0362EFFDE	MCHR1	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.001	0.068
NPY1R	P25929	False	NPY1R_HUMAN		CPI-SS0A9F17199	NPY1R	0.042	0.005	0.001	0.002	0.0	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.0	0.0	0.005	0.0	0.0	0.007	0.161	0.008	0.0	0.0	0.918	0.445	0.174	0.031	0.001	0.061
NPY5R	Q15761	False	NPY5R_HUMAN		CPI-SS0445D021B	NPY5R	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.073	0.001	0.009	0.0	0.0	0.0
PRLR	P16471	False	PRLR_HUMAN		CPI-SS00689751B	PRLR	0.013	0.008	0.061	0.053	0.054	0.046	0.105	0.014	0.133	0.088	0.203	0.035	0.012	0.059	0.04	0.063	0.014	0.018	0.532	1.004	2.24	1.081	0.208	0.145	0.159	0.403	1.125	0.763
RXFP1	Q9HBX9	False	RXFP1_HUMAN		CPI-SS0FAE75A75	RXFP1	0.345	0.341	0.854	3.447	1.093	0.667	1.902	0.337	0.292	0.535	0.379	0.113	1.782	1.504	0.036	0.018	0.025	0.078	0.065	0.112	0.034	0.119	0.117	0.283	0.287	0.045	0.116	0.039
